package_name,is_known,jar,class,method_name,method_sig,line,register,usage_type,usage_detail,file
ril.sib16.last.elapsedtime,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sib16_last_elapsed_time,<com.samsung.telephony.sysprop.SemTelephonyProps: void sib16_last_elapsed_time(java.lang.Long)>,4489,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.sib16.last.timezone,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sib16_last_timezone,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional sib16_last_timezone()>,4509,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.sib16.last.timezone,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sib16_last_timezone,<com.samsung.telephony.sysprop.SemTelephonyProps: void sib16_last_timezone(java.lang.Integer)>,4545,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.radio.sib16_support,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sib16_support,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional sib16_support()>,4565,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.radio.sib16_support,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sib16_support,<com.samsung.telephony.sysprop.SemTelephonyProps: void sib16_support(java.lang.Integer)>,4601,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.signal.param,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,signal_param,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.List signal_param()>,4677,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.signal.param,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,signal_param,<com.samsung.telephony.sysprop.SemTelephonyProps: void signal_param(java.util.List)>,4721,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.sim.mobility,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sim_mobility,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.List sim_mobility()>,4797,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.sim.mobility,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sim_mobility,<com.samsung.telephony.sysprop.SemTelephonyProps: void sim_mobility(java.util.List)>,4841,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.ss.errorcode,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,ss_error_code,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.List ss_error_code()>,4861,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.ss.errorcode,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,ss_error_code,<com.samsung.telephony.sysprop.SemTelephonyProps: void ss_error_code(java.util.List)>,4905,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ro.ril.support_cdma,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_cdma,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional support_cdma()>,4925,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ro.ril.support_cdma,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_cdma,<com.samsung.telephony.sysprop.SemTelephonyProps: void support_cdma(java.lang.String)>,4961,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.radio.support.dualrat,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_dual_rat,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional support_dual_rat()>,4981,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.radio.support.dualrat,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_dual_rat,<com.samsung.telephony.sysprop.SemTelephonyProps: void support_dual_rat(java.lang.String)>,5017,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.support.incrementalscan,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_incremental_scan,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional support_incremental_scan()>,5037,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.support.incrementalscan,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_incremental_scan,<com.samsung.telephony.sysprop.SemTelephonyProps: void support_incremental_scan(java.lang.Integer)>,5073,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.ril.supportNrModefromCp,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_nr_mode_from_cp,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional support_nr_mode_from_cp()>,5093,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.ril.supportNrModefromCp,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,support_nr_mode_from_cp,<com.samsung.telephony.sysprop.SemTelephonyProps: void support_nr_mode_from_cp(java.lang.Integer)>,5129,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ro.ril.svdo,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,svdo,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional svdo()>,5205,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ro.ril.svdo,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,svdo,<com.samsung.telephony.sysprop.SemTelephonyProps: void svdo(java.lang.String)>,5241,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ro.ril.svlte1x,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,svlte1x,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional svlte1x()>,5261,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ro.ril.svlte1x,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,svlte1x,<com.samsung.telephony.sysprop.SemTelephonyProps: void svlte1x(java.lang.String)>,5297,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.sys.locale,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sys_locale,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional sys_locale()>,5317,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.sys.locale,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sys_locale,<com.samsung.telephony.sysprop.SemTelephonyProps: void sys_locale(java.lang.String)>,5353,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.sys.timezone,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sys_timezone,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional sys_timezone()>,5373,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.sys.timezone,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,sys_timezone,<com.samsung.telephony.sysprop.SemTelephonyProps: void sys_timezone(java.lang.String)>,5409,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ro.boot.telephony.default_network_wrong,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,telephony_default_network_wrong,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional telephony_default_network_wrong()>,5429,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.radio.test_emer_num,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,test_emer_num,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional test_emer_num()>,5460,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
persist.radio.test_emer_num,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,test_emer_num,<com.samsung.telephony.sysprop.SemTelephonyProps: void test_emer_num(java.lang.String)>,5496,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.test.plmn,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,test_plmn,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional test_plmn()>,5516,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.test.plmn,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,test_plmn,<com.samsung.telephony.sysprop.SemTelephonyProps: void test_plmn(java.lang.String)>,5552,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.ussd.notdone,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,ussd_not_done,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional ussd_not_done()>,6160,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.ussd.notdone,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,ussd_not_done,<com.samsung.telephony.sysprop.SemTelephonyProps: void ussd_not_done(java.lang.Integer)>,6196,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.voice.rat,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,voice_rat,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.Optional voice_rat()>,6216,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.voice.rat,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,voice_rat,<com.samsung.telephony.sysprop.SemTelephonyProps: void voice_rat(java.lang.Integer)>,6252,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.wfc.default_spn,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,wfc_default_spn,<com.samsung.telephony.sysprop.SemTelephonyProps: java.util.List wfc_default_spn()>,6336,v0,invoke,"invoke-static {v0}, Landroid/os/SystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
ril.wfc.default_spn,no,framework,com.samsung.telephony.sysprop.SemTelephonyProps,wfc_default_spn,<com.samsung.telephony.sysprop.SemTelephonyProps: void wfc_default_spn(java.util.List)>,6380,v1,invoke,"invoke-static {v1, v0}, Landroid/os/SystemProperties;->set(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/telephony/sysprop/SemTelephonyProps.smali
com.samsung.android.smartface,no,framework,com.samsung.android.smartface.SmartFaceManager,startSmartFaceService,<com.samsung.android.smartface.SmartFaceManager: void startSmartFaceService()>,345,v2,invoke,"invoke-direct {v1, v2, v3}, Landroid/content/ComponentName;-><init>(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/SmartFaceManager.smali
com.samsung.android.smartface.SmartFaceServiceStarter,no,framework,com.samsung.android.smartface.SmartFaceManager,startSmartFaceService,<com.samsung.android.smartface.SmartFaceManager: void startSmartFaceService()>,347,v3,invoke,"invoke-direct {v1, v2, v3}, Landroid/content/ComponentName;-><init>(Ljava/lang/String;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/SmartFaceManager.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub$Proxy,getInterfaceDescriptor,<com.samsung.android.smartface.ISmartFaceService$Stub$Proxy: java.lang.String getInterfaceDescriptor()>,54,v0,unknown,return-object v0,/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub$Proxy,getSupportedServices,<com.samsung.android.smartface.ISmartFaceService$Stub$Proxy: int getSupportedServices()>,81,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub$Proxy,register,"<com.samsung.android.smartface.ISmartFaceService$Stub$Proxy: boolean register(com.samsung.android.smartface.ISmartFaceClient,int)>",160,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub$Proxy,registerAsync,"<com.samsung.android.smartface.ISmartFaceService$Stub$Proxy: void registerAsync(com.samsung.android.smartface.ISmartFaceClient,int)>",239,v1,invoke,"invoke-virtual {v0, v1}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub$Proxy,setValue,"<com.samsung.android.smartface.ISmartFaceService$Stub$Proxy: void setValue(com.samsung.android.smartface.ISmartFaceClient,java.lang.String,java.lang.String)>",306,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub$Proxy,unregister,<com.samsung.android.smartface.ISmartFaceService$Stub$Proxy: void unregister(com.samsung.android.smartface.ISmartFaceClient)>,385,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub$Proxy,unregisterAsync,<com.samsung.android.smartface.ISmartFaceService$Stub$Proxy: void unregisterAsync(com.samsung.android.smartface.ISmartFaceClient)>,452,v1,invoke,"invoke-virtual {v0, v1}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceClient,no,framework,com.samsung.android.smartface.ISmartFaceClient$Stub,<init>,<com.samsung.android.smartface.ISmartFaceClient$Stub: void <init>()>,38,v0,invoke,"invoke-virtual {p0, p0, v0}, Lcom/samsung/android/smartface/ISmartFaceClient$Stub;->attachInterface(Landroid/os/IInterface;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceClient$Stub.smali
com.samsung.android.smartface.ISmartFaceClient,no,framework,com.samsung.android.smartface.ISmartFaceClient$Stub,asInterface,<com.samsung.android.smartface.ISmartFaceClient$Stub: com.samsung.android.smartface.ISmartFaceClient asInterface(android.os.IBinder)>,60,v0,invoke,"invoke-interface {p0, v0}, Landroid/os/IBinder;->queryLocalInterface(Ljava/lang/String;)Landroid/os/IInterface;",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceClient$Stub.smali
com.samsung.android.smartface.ISmartFaceClient,no,framework,com.samsung.android.smartface.ISmartFaceClient$Stub,onTransact,"<com.samsung.android.smartface.ISmartFaceClient$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>",157,v0,unknown,".local v0, ""descriptor"":Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceClient$Stub.smali
com.samsung.android.smartface.ISmartFaceClient,no,framework,com.samsung.android.smartface.ISmartFaceClient$Stub$Proxy,getInterfaceDescriptor,<com.samsung.android.smartface.ISmartFaceClient$Stub$Proxy: java.lang.String getInterfaceDescriptor()>,54,v0,unknown,return-object v0,/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceClient$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceClient,no,framework,com.samsung.android.smartface.ISmartFaceClient$Stub$Proxy,onInfo,"<com.samsung.android.smartface.ISmartFaceClient$Stub$Proxy: void onInfo(int,com.samsung.android.smartface.FaceInfo,int)>",78,v1,invoke,"invoke-virtual {v0, v1}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceClient$Stub$Proxy.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub,<init>,<com.samsung.android.smartface.ISmartFaceService$Stub: void <init>()>,48,v0,invoke,"invoke-virtual {p0, p0, v0}, Lcom/samsung/android/smartface/ISmartFaceService$Stub;->attachInterface(Landroid/os/IInterface;Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub,asInterface,<com.samsung.android.smartface.ISmartFaceService$Stub: com.samsung.android.smartface.ISmartFaceService asInterface(android.os.IBinder)>,70,v0,invoke,"invoke-interface {p0, v0}, Landroid/os/IBinder;->queryLocalInterface(Ljava/lang/String;)Landroid/os/IInterface;",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub.smali
com.samsung.android.smartface.ISmartFaceService,no,framework,com.samsung.android.smartface.ISmartFaceService$Stub,onTransact,"<com.samsung.android.smartface.ISmartFaceService$Stub: boolean onTransact(int,android.os.Parcel,android.os.Parcel,int)>",202,v0,unknown,".local v0, ""descriptor"":Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/android/smartface/ISmartFaceService$Stub.smali
com.nttdocomo.android.epsmodecontrol.action.CHANGE_MODE,no,framework,com.samsung.android.emergencymode.SemEmergencyManager$1,onReceive,"<com.samsung.android.emergencymode.SemEmergencyManager$1: void onReceive(android.content.Context,android.content.Intent)>",101,v1,invoke,"invoke-virtual {v0, v1}, Ljava/lang/String;->equals(Ljava/lang/Object;)Z",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/SemEmergencyManager$1.smali
gsm.sim.operator.numeric,no,framework,com.samsung.android.emergencymode.SemEmergencySettings,checkForMCC,<com.samsung.android.emergencymode.SemEmergencySettings: java.lang.String checkForMCC()>,25,v0,invoke,"invoke-static {v0}, Landroid/os/SemSystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/SemEmergencySettings.smali
gsm.sim.state,no,framework,com.samsung.android.emergencymode.SemEmergencySettings,checkForMCC,<com.samsung.android.emergencymode.SemEmergencySettings: java.lang.String checkForMCC()>,33,v1,invoke,"invoke-static {v1}, Landroid/os/SemSystemProperties;->get(Ljava/lang/String;)Ljava/lang/String;",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/SemEmergencySettings.smali
ro.csc.country_code,no,framework,com.samsung.android.emergencymode.SemEmergencySettings,getEmergencyNumber,"<com.samsung.android.emergencymode.SemEmergencySettings: java.lang.String getEmergencyNumber(android.content.Context,android.content.ContentResolver,java.lang.String)>",690,v4,,,/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/SemEmergencySettings.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,addAppToLauncher,"<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: boolean addAppToLauncher(java.lang.String,boolean)>",65,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,checkInvalidBroadcast,"<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: boolean checkInvalidBroadcast(java.lang.String,java.lang.String)>",159,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,checkInvalidProcess,<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: boolean checkInvalidProcess(java.lang.String)>,243,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,checkModeType,<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: boolean checkModeType(int)>,324,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,checkValidIntentAction,"<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: boolean checkValidIntentAction(java.lang.String,java.lang.String)>",406,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,checkValidPackage,"<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: boolean checkValidPackage(java.lang.String,java.lang.String,int)>",492,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,getEmergencyState,<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: int getEmergencyState()>,578,v2,invoke,"invoke-virtual {v0, v2}, Landroid/os/Parcel;->writeInterfaceToken(Ljava/lang/String;)V",/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
com.samsung.android.emergencymode.IEmergencyManager,no,framework,com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy,getInterfaceDescriptor,<com.samsung.android.emergencymode.IEmergencyManager$Stub$Proxy: java.lang.String getInterfaceDescriptor()>,637,v0,unknown,return-object v0,/artifact/work/samsung/smali/framework/com/samsung/android/emergencymode/IEmergencyManager$Stub$Proxy.smali
